GROUP,SITE,DATE,TIME,SPECIES,COUNT,ANTLERED,YOUNG,DATE.TIME
2,PM6,2/12/2018,21:58:48,deer,1,0,0,2/12/2018 21:58
2,PM6,2/13/2018,17:23:16,deer,1,0,0,2/13/2018 17:23
2,PM6,2/13/2018,17:26:59,deer,1,0,0,2/13/2018 17:26
2,PM6,2/14/2018,7:01:01,deer,1,0,0,2/14/2018 7:01
2,PM6,2/14/2018,16:57:05,deer,1,0,0,2/14/2018 16:57
2,PM6,2/16/2018,18:06:40,deer,1,0,0,2/16/2018 18:06
2,PM6,2/17/2018,1:03:14,deer,1,0,0,2/17/2018 1:03
2,PM6,2/19/2018,18:34:12,deer,1,0,0,2/19/2018 18:34
2,PM6,2/26/2018,1:32:19,deer,1,0,0,2/26/2018 1:32
2,PM6,2/26/2018,17:52:09,deer,3,0,0,2/26/2018 17:52
2,PM6,2/28/2018,2:02:42,deer,1,0,0,2/28/2018 2:02
2,PM6,2/28/2018,18:51:01,deer,2,0,0,2/28/2018 18:51
2,PM6,2/28/2018,18:53:07,deer,2,0,0,2/28/2018 18:53
2,PM6,3/1/2018,16:43:22,deer,2,0,0,3/1/2018 16:43
2,PM6,3/2/2018,9:15:54,deer,1,0,0,3/2/2018 9:15
2,PM6,3/2/2018,9:18:51,deer,1,0,0,3/2/2018 9:18
2,PM6,3/2/2018,17:59:31,deer,1,0,0,3/2/2018 17:59
2,PM6,3/2/2018,18:17:49,deer,1,0,0,3/2/2018 18:17
2,PM6,3/2/2018,18:21:04,deer,1,0,0,3/2/2018 18:21
2,PM6,3/3/2018,18:24:30,deer,1,0,0,3/3/2018 18:24
2,PM6,3/7/2018,18:38:59,deer,1,0,0,3/7/2018 18:38
2,PM6,3/8/2018,0:16:24,deer,1,0,0,3/8/2018 0:16
2,PM6,3/10/2018,7:20:59,deer,1,0,0,3/10/2018 7:20
2,PM6,3/12/2018,11:16:44,deer,1,0,0,3/12/2018 11:16
2,PM6,3/12/2018,13:01:11,deer,1,0,0,3/12/2018 13:01
2,PM6,3/13/2018,8:07:17,deer,1,0,0,3/13/2018 8:07
2,PM6,3/14/2018,11:12:18,deer,2,0,0,3/14/2018 11:12
2,PM6,3/15/2018,2:27:08,deer,1,0,0,3/15/2018 2:27
2,PM6,3/20/2018,16:35:22,deer,1,0,0,3/20/2018 16:35
2,PM6,3/20/2018,18:54:59,deer,1,0,0,3/20/2018 18:54
2,PM6,3/20/2018,21:54:51,deer,1,0,0,3/20/2018 21:54
2,PM6,3/21/2018,16:16:47,deer,1,0,0,3/21/2018 16:16
2,PM6,3/21/2018,19:14:51,deer,1,0,0,3/21/2018 19:14
2,PM6,3/22/2018,19:19:12,deer,1,0,0,3/22/2018 19:19
2,PM6,3/23/2018,15:34:01,deer,1,0,0,3/23/2018 15:34
2,PM6,3/23/2018,19:10:57,deer,1,0,0,3/23/2018 19:10
2,PM6,3/24/2018,22:31:04,deer,1,0,0,3/24/2018 22:31
2,PM6,3/25/2018,3:52:45,deer,1,0,0,3/25/2018 3:52
2,PM6,3/27/2018,1:32:44,deer,1,0,0,3/27/2018 1:32
2,PM6,3/27/2018,19:55:40,deer,1,0,0,3/27/2018 19:55
2,PM6,3/29/2018,20:29:53,deer,2,0,0,3/29/2018 20:29
2,PM7,1/2/2018,16:02:14,deer,2,0,0,1/2/2018 16:02
2,PM7,1/3/2018,15:04:37,deer,1,0,0,1/3/2018 15:04
2,PM7,1/3/2018,15:06:55,deer,1,0,0,1/3/2018 15:06
2,PM7,1/6/2018,16:00:26,deer,1,0,0,1/6/2018 16:00
2,PM7,1/6/2018,16:33:57,deer,1,0,0,1/6/2018 16:33
2,PM7,1/7/2018,1:21:36,deer,1,0,0,1/7/2018 1:21
2,PM7,1/7/2018,16:51:33,deer,1,0,0,1/7/2018 16:51
2,PM7,1/8/2018,16:35:59,deer,1,0,0,1/8/2018 16:35
2,PM7,1/8/2018,16:38:50,deer,1,0,0,1/8/2018 16:38
2,PM7,1/8/2018,16:41:00,deer,1,0,0,1/8/2018 16:41
2,PM7,1/8/2018,16:43:00,deer,2,0,0,1/8/2018 16:43
2,PM7,1/8/2018,16:45:02,deer,1,0,0,1/8/2018 16:45
2,PM7,1/8/2018,16:48:53,deer,1,0,0,1/8/2018 16:48
2,PM7,1/8/2018,17:26:06,deer,2,0,0,1/8/2018 17:26
2,PM7,1/8/2018,17:31:26,deer,3,0,0,1/8/2018 17:31
2,PM7,1/12/2018,8:30:11,deer,4,0,0,1/12/2018 8:30
2,PM7,1/14/2018,17:14:08,deer,1,0,0,1/14/2018 17:14
2,PM7,1/14/2018,17:16:08,deer,1,1,0,1/14/2018 17:16
2,PM7,1/14/2018,17:18:08,deer,2,2,0,1/14/2018 17:18
2,PM7,1/14/2018,17:32:22,deer,1,1,0,1/14/2018 17:32
2,PM7,1/14/2018,17:47:58,deer,1,1,0,1/14/2018 17:47
2,PM7,1/19/2018,7:41:17,deer,1,0,0,1/19/2018 7:41
2,PM7,1/20/2018,8:02:18,deer,1,0,0,1/20/2018 8:02
2,PM7,1/20/2018,9:03:24,deer,1,0,0,1/20/2018 9:03
2,PM7,1/23/2018,17:24:45,deer,5,0,0,1/23/2018 17:24
2,PM7,1/24/2018,18:00:03,deer,2,0,0,1/24/2018 18:00
2,PM7,1/24/2018,18:02:04,deer,5,0,0,1/24/2018 18:02
2,PM7,1/29/2018,17:53:50,deer,1,0,0,1/29/2018 17:53
2,PM7,1/29/2018,23:47:21,deer,1,0,0,1/29/2018 23:47
2,PM7,1/30/2018,7:26:22,deer,1,0,0,1/30/2018 7:26
2,PM7,1/30/2018,17:16:10,deer,1,0,0,1/30/2018 17:16
2,PM7,2/2/2018,7:50:41,deer,1,0,0,2/2/2018 7:50
2,PM7,2/2/2018,21:48:40,deer,4,0,0,2/2/2018 21:48
2,PM7,2/2/2018,21:50:40,deer,3,0,0,2/2/2018 21:50
2,PM7,2/2/2018,22:24:48,deer,4,0,0,2/2/2018 22:24
2,PM7,2/3/2018,7:47:03,deer,1,0,0,2/3/2018 7:47
2,PM7,2/3/2018,17:14:38,deer,1,0,0,2/3/2018 17:14
2,PM7,2/3/2018,17:16:38,deer,3,0,0,2/3/2018 17:16
2,PM7,2/6/2018,18:17:08,deer,2,0,0,2/6/2018 18:17
2,PM7,2/8/2018,18:20:45,deer,2,0,0,2/8/2018 18:20
2,PM7,2/11/2018,19:18:49,deer,2,0,0,2/11/2018 19:18
2,PM7,2/13/2018,16:34:04,deer,2,0,0,2/13/2018 16:34
2,PM7,2/13/2018,16:39:03,deer,1,0,0,2/13/2018 16:39
2,PM7,2/19/2018,10:12:07,deer,1,0,0,2/19/2018 10:12
2,PM7,2/20/2018,16:47:24,deer,2,0,0,2/20/2018 16:47
2,PM7,2/20/2018,16:53:02,deer,2,0,0,2/20/2018 16:53
2,PM7,2/20/2018,17:16:45,deer,1,0,0,2/20/2018 17:16
2,PM7,2/27/2018,4:12:05,deer,1,0,0,2/27/2018 4:12
2,PM7,2/27/2018,4:14:42,deer,1,0,0,2/27/2018 4:14
2,PM7,2/28/2018,17:05:58,deer,1,0,0,2/28/2018 17:05
2,PM7,2/28/2018,17:08:03,deer,1,0,1,2/28/2018 17:08
2,PM7,3/4/2018,18:09:58,deer,1,0,0,3/4/2018 18:09
2,PM7,3/5/2018,16:32:55,deer,4,0,0,3/5/2018 16:32
2,PM7,3/7/2018,22:42:23,deer,1,0,0,3/7/2018 22:42
2,PM7,3/8/2018,18:56:40,deer,1,0,0,3/8/2018 18:56
2,PM7,3/13/2018,8:05:19,deer,1,0,0,3/13/2018 8:05
2,PM7,3/13/2018,8:08:41,deer,3,0,0,3/13/2018 8:08
2,PM7,3/13/2018,8:12:31,deer,2,0,0,3/13/2018 8:12
2,PM7,3/20/2018,16:50:41,deer,1,0,0,3/20/2018 16:50
2,PM7,3/20/2018,19:17:04,deer,1,0,0,3/20/2018 19:17
2,PM7,3/21/2018,12:42:53,deer,1,0,0,3/21/2018 12:42
2,PM7,3/21/2018,16:36:39,deer,4,0,0,3/21/2018 16:36
2,PM7,3/21/2018,16:42:54,deer,1,0,0,3/21/2018 16:42
2,PM7,3/21/2018,16:44:55,deer,1,0,0,3/21/2018 16:44
2,PM7,3/21/2018,16:46:55,deer,2,0,0,3/21/2018 16:46
2,PM7,3/21/2018,16:49:44,deer,2,0,0,3/21/2018 16:49
2,PM7,3/22/2018,7:45:18,deer,1,0,0,3/22/2018 7:45
2,PM7,3/24/2018,13:20:13,deer,1,0,0,3/24/2018 13:20
2,PM7,3/24/2018,14:44:19,deer,1,0,0,3/24/2018 14:44
2,PM7,3/24/2018,14:47:01,deer,1,0,0,3/24/2018 14:47
2,PM7,3/25/2018,7:50:55,deer,1,0,0,3/25/2018 7:50
2,PM7,3/25/2018,7:53:05,deer,1,0,0,3/25/2018 7:53
2,PM7,3/30/2018,6:58:22,deer,1,0,0,3/30/2018 6:58
2,PM7,3/30/2018,7:02:44,deer,2,0,0,3/30/2018 7:02
2,PM7,3/31/2018,17:56:55,deer,1,0,0,3/31/2018 17:56
2,PM8,1/3/2018,6:23:02,deer,2,0,0,1/3/2018 6:23
2,PM8,1/19/2018,16:12:55,deer,2,1,0,1/19/2018 16:12
2,PM10,1/25/2018,16:22:29,deer,1,0,0,1/25/2018 16:22
2,PM10,1/31/2018,0:31:47,deer,1,0,0,1/31/2018 0:31
2,PM10,1/31/2018,13:16:51,deer,2,0,0,1/31/2018 13:16
2,PM10,2/1/2018,15:11:51,deer,1,0,0,2/1/2018 15:11
2,PM10,2/2/2018,8:32:41,deer,1,0,0,2/2/2018 8:32
2,PM10,2/2/2018,16:35:03,deer,1,0,0,2/2/2018 16:35
2,PM10,2/5/2018,9:01:49,deer,1,0,0,2/5/2018 9:01
2,PM10,2/5/2018,9:08:25,deer,1,0,0,2/5/2018 9:08
2,PM10,2/8/2018,14:42:36,deer,1,0,0,2/8/2018 14:42
2,PM10,2/8/2018,14:45:46,deer,1,0,0,2/8/2018 14:45
2,PM10,2/8/2018,17:29:52,deer,1,0,0,2/8/2018 17:29
2,PM10,2/9/2018,9:36:01,deer,1,0,0,2/9/2018 9:36
2,PM10,2/9/2018,9:42:31,deer,2,0,0,2/9/2018 9:42
2,PM10,2/9/2018,11:02:21,deer,1,0,0,2/9/2018 11:02
2,PM10,2/9/2018,11:04:21,deer,1,0,0,2/9/2018 11:04
2,PM10,2/9/2018,17:17:02,deer,1,0,0,2/9/2018 17:17
2,PM10,2/12/2018,10:27:32,deer,1,0,0,2/12/2018 10:27
2,PM10,2/12/2018,10:30:18,deer,3,0,0,2/12/2018 10:30
2,PM10,2/12/2018,10:32:42,deer,1,0,0,2/12/2018 10:32
2,PM10,2/13/2018,15:46:24,deer,1,0,0,2/13/2018 15:46
2,PM10,2/14/2018,17:06:39,deer,1,0,0,2/14/2018 17:06
2,PM10,2/25/2018,6:45:24,deer,1,0,0,2/25/2018 6:45
2,PM10,2/25/2018,6:47:33,deer,1,0,0,2/25/2018 6:47
2,PM10,3/2/2018,19:23:45,deer,1,0,0,3/2/2018 19:23
2,PM10,3/7/2018,17:15:29,deer,1,0,0,3/7/2018 17:15
2,PM10,3/8/2018,9:42:59,deer,1,0,0,3/8/2018 9:42
2,PM10,3/9/2018,10:12:05,deer,1,0,0,3/9/2018 10:12
2,PM10,3/9/2018,10:32:39,deer,1,0,0,3/9/2018 10:32
2,PM10,3/10/2018,8:31:56,deer,1,0,0,3/10/2018 8:31
2,PM10,3/13/2018,2:28:43,deer,1,0,0,3/13/2018 2:28
2,PM10,3/23/2018,9:43:16,deer,1,0,0,3/23/2018 9:43
2,PM10,3/26/2018,11:15:48,deer,1,0,0,3/26/2018 11:15
2,PM10,3/26/2018,11:24:58,deer,1,0,0,3/26/2018 11:24
2,PM10,3/26/2018,11:27:17,deer,1,0,0,3/26/2018 11:27
2,PM10,3/26/2018,11:37:36,deer,2,0,0,3/26/2018 11:37
2,PM10,3/31/2018,9:45:48,deer,1,0,0,3/31/2018 9:45
2,PM10,3/31/2018,9:47:51,deer,4,0,1,3/31/2018 9:47
2,PM10,3/31/2018,9:56:42,deer,4,0,0,3/31/2018 9:56
2,PM10,3/31/2018,9:58:52,deer,5,0,0,3/31/2018 9:58
2,PM10,3/31/2018,10:02:08,deer,2,0,0,3/31/2018 10:02
2,PM11,1/8/2018,2:26:33,deer,1,0,0,1/8/2018 2:26
2,PM11,1/8/2018,9:27:28,deer,1,0,0,1/8/2018 9:27
2,PM11,1/20/2018,10:11:23,deer,1,0,0,1/20/2018 10:11
2,PM11,1/22/2018,12:34:44,deer,1,0,0,1/22/2018 12:34
2,PM11,2/6/2018,13:12:37,deer,1,0,0,2/6/2018 13:12
2,PM11,2/9/2018,13:17:46,deer,1,0,0,2/9/2018 13:17
2,PM11,2/12/2018,17:52:58,deer,4,0,0,2/12/2018 17:52
2,PM11,2/18/2018,11:57:24,deer,1,0,0,2/18/2018 11:57
2,PM11,2/18/2018,16:10:56,deer,3,0,0,2/18/2018 16:10
2,PM11,3/17/2018,10:50:06,deer,1,0,0,3/17/2018 10:50
2,PM11,3/30/2018,11:58:15,deer,1,0,0,3/30/2018 11:58
2,PM13,1/3/2018,7:51:11,deer,1,0,0,1/3/2018 7:51
2,PM13,1/4/2018,6:36:51,deer,1,0,0,1/4/2018 6:36
2,PM13,1/4/2018,16:22:37,deer,3,0,0,1/4/2018 16:22
2,PM13,1/5/2018,0:06:29,deer,1,0,0,1/5/2018 0:06
2,PM13,1/6/2018,4:38:51,deer,1,0,0,1/6/2018 4:38
2,PM13,2/8/2018,8:49:55,deer,1,0,0,2/8/2018 8:49
2,PM13,2/23/2018,6:05:39,deer,1,0,0,2/23/2018 6:05
2,PM13,2/23/2018,6:08:09,deer,1,0,0,2/23/2018 6:08
2,PM13,2/23/2018,6:11:17,deer,2,0,0,2/23/2018 6:11
2,PM13,2/25/2018,6:40:46,deer,1,0,0,2/25/2018 6:40
2,PM13,2/26/2018,2:20:47,deer,2,0,0,2/26/2018 2:20
2,PM13,2/26/2018,6:12:30,deer,1,0,0,2/26/2018 6:12
2,PM13,2/26/2018,6:16:26,deer,2,0,0,2/26/2018 6:16
2,PM13,2/26/2018,6:27:20,deer,1,0,0,2/26/2018 6:27
2,PM13,2/26/2018,6:30:51,deer,1,0,0,2/26/2018 6:30
2,PM13,2/26/2018,6:41:55,deer,1,0,0,2/26/2018 6:41
2,PM13,2/26/2018,6:50:28,deer,1,0,0,2/26/2018 6:50
2,PM13,2/26/2018,6:59:41,deer,1,0,0,2/26/2018 6:59
2,PM13,2/26/2018,7:09:37,deer,1,0,0,2/26/2018 7:09
2,PM13,2/27/2018,5:57:14,deer,1,0,0,2/27/2018 5:57
2,PM13,2/27/2018,6:09:42,deer,2,0,0,2/27/2018 6:09
2,PM13,2/27/2018,7:09:33,deer,1,0,0,2/27/2018 7:09
2,PM13,2/27/2018,7:11:51,deer,1,0,0,2/27/2018 7:11
2,PM13,2/28/2018,7:11:59,deer,1,0,0,2/28/2018 7:11
2,PM13,2/28/2018,7:16:08,deer,1,0,0,2/28/2018 7:16
2,PM13,3/2/2018,3:35:23,deer,1,0,0,3/2/2018 3:35
2,PM13,3/2/2018,6:09:44,deer,1,0,0,3/2/2018 6:09
2,PM13,3/2/2018,7:29:41,deer,2,0,0,3/2/2018 7:29
2,PM13,3/3/2018,1:32:06,deer,1,0,0,3/3/2018 1:32
2,PM13,3/3/2018,1:54:24,deer,1,0,1,3/3/2018 1:54
2,PM13,3/3/2018,3:27:00,deer,1,0,0,3/3/2018 3:27
2,PM13,3/3/2018,5:16:12,deer,1,0,0,3/3/2018 5:16
2,PM13,3/3/2018,6:21:45,deer,1,0,0,3/3/2018 6:21
2,PM13,3/3/2018,6:24:12,deer,1,0,0,3/3/2018 6:24
2,PM13,3/3/2018,18:52:08,deer,1,0,0,3/3/2018 18:52
2,PM13,3/4/2018,3:25:39,deer,1,0,0,3/4/2018 3:25
2,PM13,3/4/2018,6:14:24,deer,2,0,0,3/4/2018 6:14
2,PM13,3/8/2018,1:04:57,deer,1,0,0,3/8/2018 1:04
2,PM13,3/8/2018,4:15:54,deer,1,0,0,3/8/2018 4:15
2,PM13,3/8/2018,4:20:42,deer,1,0,0,3/8/2018 4:20
2,PM13,3/9/2018,20:33:16,deer,1,0,0,3/9/2018 20:33
2,PM13,3/10/2018,7:02:46,deer,1,0,0,3/10/2018 7:02
2,PM13,3/11/2018,6:38:25,deer,1,0,0,3/11/2018 6:38
2,PM13,3/11/2018,6:46:41,deer,1,0,0,3/11/2018 6:46
2,PM13,3/11/2018,21:24:42,deer,1,0,0,3/11/2018 21:24
2,PM13,3/13/2018,7:34:03,deer,2,0,0,3/13/2018 7:34
2,PM13,3/23/2018,6:51:38,deer,2,0,0,3/23/2018 6:51
2,PM13,3/25/2018,2:02:57,deer,1,0,0,3/25/2018 2:02
2,PM13,3/25/2018,9:46:28,deer,3,0,0,3/25/2018 9:46
2,PM13,3/31/2018,7:17:47,deer,1,0,0,3/31/2018 7:17
2,PM14,1/1/2018,17:30:41,deer,1,0,0,1/1/2018 17:30
2,PM14,1/3/2018,2:22:59,deer,1,0,0,1/3/2018 2:22
2,PM14,1/3/2018,2:24:08,deer,1,0,0,1/3/2018 2:24
2,PM14,1/3/2018,8:32:06,deer,2,0,0,1/3/2018 8:32
2,PM14,1/4/2018,7:01:04,deer,1,0,0,1/4/2018 7:01
2,PM14,1/4/2018,7:03:24,deer,1,0,0,1/4/2018 7:03
2,PM14,1/5/2018,8:48:28,deer,2,0,0,1/5/2018 8:48
2,PM14,1/7/2018,8:50:52,deer,3,0,0,1/7/2018 8:50
2,PM14,1/8/2018,7:23:18,deer,2,0,0,1/8/2018 7:23
2,PM14,1/8/2018,20:07:08,deer,1,0,0,1/8/2018 20:07
2,PM14,1/13/2018,9:38:41,deer,1,0,0,1/13/2018 9:38
2,PM14,1/14/2018,8:27:32,deer,1,0,0,1/14/2018 8:27
2,PM14,1/14/2018,17:15:32,deer,1,0,0,1/14/2018 17:15
2,PM14,1/14/2018,17:31:20,deer,4,0,0,1/14/2018 17:31
2,PM14,1/19/2018,7:23:01,deer,2,0,0,1/19/2018 7:23
2,PM14,1/20/2018,16:56:52,deer,4,0,0,1/20/2018 16:56
2,PM14,1/22/2018,15:17:43,deer,1,0,0,1/22/2018 15:17
2,PM14,1/22/2018,17:09:07,deer,1,0,0,1/22/2018 17:09
2,PM14,1/23/2018,11:12:31,deer,2,0,0,1/23/2018 11:12
2,PM14,1/24/2018,7:01:59,deer,1,0,0,1/24/2018 7:01
2,PM14,1/26/2018,19:23:37,deer,1,0,0,1/26/2018 19:23
2,PM14,1/30/2018,14:56:45,deer,4,0,0,1/30/2018 14:56
2,PM14,1/31/2018,7:09:59,deer,1,0,0,1/31/2018 7:09
2,PM14,1/31/2018,7:13:38,deer,2,0,0,1/31/2018 7:13
2,PM14,1/31/2018,10:14:34,deer,2,0,0,1/31/2018 10:14
2,PM12,1/3/2018,3:45:50,deer,1,0,0,1/3/2018 3:45
2,PM12,1/6/2018,3:00:54,deer,2,0,0,1/6/2018 3:00
2,PM12,1/16/2018,21:52:32,deer,1,0,0,1/16/2018 21:52
2,PM12,1/19/2018,2:55:31,deer,1,0,0,1/19/2018 2:55
4,PM19,2/6/2018,2:51:56,deer,1,0,0,2/6/2018 2:51
4,PM19,2/6/2018,4:43:29,deer,1,0,0,2/6/2018 4:43
4,PM19,2/6/2018,18:18:12,deer,1,0,0,2/6/2018 18:18
4,PM19,2/8/2018,4:50:31,deer,1,1,0,2/8/2018 4:50
4,PM19,2/8/2018,5:01:12,deer,1,1,0,2/8/2018 5:01
4,PM19,2/8/2018,5:04:15,deer,2,1,0,2/8/2018 5:04
4,PM19,2/8/2018,5:10:20,deer,1,0,0,2/8/2018 5:10
4,PM19,2/8/2018,5:12:13,deer,1,0,0,2/8/2018 5:12
4,PM19,2/8/2018,6:44:46,deer,0,0,0,2/8/2018 6:44
4,PM19,2/8/2018,6:45:46,deer,1,1,0,2/8/2018 6:45
4,PM19,2/9/2018,18:08:27,deer,1,0,0,2/9/2018 18:08
4,PM19,2/9/2018,18:09:28,deer,2,0,0,2/9/2018 18:09
4,PM19,2/9/2018,19:26:32,deer,1,0,0,2/9/2018 19:26
4,PM19,2/9/2018,19:28:26,deer,1,0,0,2/9/2018 19:28
4,PM19,2/9/2018,22:29:40,deer,1,1,0,2/9/2018 22:29
4,PM19,2/9/2018,22:50:40,deer,1,1,0,2/9/2018 22:50
4,PM19,2/10/2018,2:05:40,deer,1,1,0,2/10/2018 2:05
4,PM19,2/10/2018,2:09:11,deer,1,1,0,2/10/2018 2:09
4,PM19,2/10/2018,5:54:43,deer,1,0,0,2/10/2018 5:54
4,PM19,2/12/2018,18:25:35,deer,2,0,0,2/12/2018 18:25
4,PM19,2/12/2018,23:07:13,deer,1,1,0,2/12/2018 23:07
4,PM19,2/12/2018,23:19:39,deer,1,1,0,2/12/2018 23:19
4,PM19,2/12/2018,23:20:58,deer,1,0,0,2/12/2018 23:20
4,PM19,2/12/2018,23:26:58,deer,1,0,0,2/12/2018 23:26
4,PM19,2/12/2018,23:38:05,deer,1,0,0,2/12/2018 23:38
4,PM19,2/13/2018,18:03:35,deer,1,0,0,2/13/2018 18:03
4,PM19,2/13/2018,18:25:12,deer,3,0,0,2/13/2018 18:25
4,PM19,2/13/2018,18:26:30,deer,3,0,0,2/13/2018 18:26
4,PM19,2/13/2018,18:30:37,deer,2,0,0,2/13/2018 18:30
4,PM19,2/13/2018,18:33:55,deer,3,0,0,2/13/2018 18:33
4,PM19,2/13/2018,19:28:19,deer,1,0,0,2/13/2018 19:28
4,PM19,2/13/2018,19:30:09,deer,1,0,0,2/13/2018 19:30
4,PM19,2/13/2018,19:32:08,deer,1,0,0,2/13/2018 19:32
4,PM19,2/13/2018,19:33:32,deer,1,0,0,2/13/2018 19:33
4,PM19,2/13/2018,19:59:49,deer,1,0,0,2/13/2018 19:59
4,PM19,2/13/2018,21:21:11,deer,1,0,0,2/13/2018 21:21
4,PM19,2/13/2018,21:25:27,deer,1,0,0,2/13/2018 21:25
4,PM19,2/13/2018,21:48:44,deer,1,0,0,2/13/2018 21:48
4,PM19,2/13/2018,22:48:58,deer,1,0,0,2/13/2018 22:48
4,PM19,2/13/2018,22:52:01,deer,0,0,0,2/13/2018 22:52
4,PM19,2/16/2018,5:35:29,deer,3,1,0,2/16/2018 5:35
4,PM19,2/16/2018,5:38:22,deer,2,0,0,2/16/2018 5:38
4,PM19,2/16/2018,7:14:46,deer,3,0,0,2/16/2018 7:14
4,PM19,2/16/2018,21:11:43,deer,1,0,0,2/16/2018 21:11
4,PM19,2/16/2018,21:15:46,deer,1,0,0,2/16/2018 21:15
4,PM19,2/17/2018,18:36:26,deer,1,0,0,2/17/2018 18:36
4,PM19,2/17/2018,18:37:28,deer,1,0,0,2/17/2018 18:37
4,PM19,2/17/2018,18:38:29,deer,1,0,0,2/17/2018 18:38
4,PM19,2/17/2018,18:40:06,deer,1,0,0,2/17/2018 18:40
4,PM19,3/6/2018,6:22:10,deer,3,0,0,3/6/2018 6:22
4,PM19,3/6/2018,6:23:34,deer,1,0,0,3/6/2018 6:23
4,PM19,3/6/2018,6:24:38,deer,1,0,0,3/6/2018 6:24
4,PM19,3/7/2018,3:29:45,deer,1,1,0,3/7/2018 3:29
4,PM19,3/8/2018,23:56:48,deer,1,1,0,3/8/2018 23:56
4,PM19,3/8/2018,23:57:48,deer,1,0,0,3/8/2018 23:57
4,PM19,3/8/2018,23:59:02,deer,1,0,0,3/8/2018 23:59
4,PM19,3/9/2018,0:02:08,deer,1,1,0,3/9/2018 0:02
4,PM19,3/9/2018,0:03:08,deer,1,0,0,3/9/2018 0:03
4,PM19,3/9/2018,0:04:49,deer,1,0,0,3/9/2018 0:04
4,PM19,3/9/2018,0:08:43,deer,1,0,0,3/9/2018 0:08
4,PM19,3/9/2018,0:12:37,deer,1,1,0,3/9/2018 0:12
4,PM19,3/9/2018,0:13:40,deer,1,1,0,3/9/2018 0:13
4,PM19,3/9/2018,0:14:40,deer,0,0,0,3/9/2018 0:14
4,PM19,3/9/2018,0:15:56,deer,1,1,0,3/9/2018 0:15
4,PM19,3/9/2018,0:29:13,deer,1,0,0,3/9/2018 0:29
4,PM19,3/15/2018,5:33:20,deer,1,0,0,3/15/2018 5:33
4,PM19,3/15/2018,22:03:18,deer,0,0,0,3/15/2018 22:03
4,PM19,3/18/2018,6:47:33,deer,1,0,0,3/18/2018 6:47
4,PM19,3/23/2018,22:01:22,deer,1,0,0,3/23/2018 22:01
4,PM19,3/25/2018,4:19:48,deer,1,0,0,3/25/2018 4:19
4,PM19,3/25/2018,4:21:04,deer,1,0,0,3/25/2018 4:21
4,PM19,3/25/2018,4:22:29,deer,1,0,0,3/25/2018 4:22
4,PM19,3/25/2018,4:23:41,deer,1,0,0,3/25/2018 4:23
4,PM19,3/25/2018,4:24:41,deer,1,0,0,3/25/2018 4:24
4,PM19,3/25/2018,4:25:58,deer,1,0,0,3/25/2018 4:25
4,PM19,3/25/2018,4:27:43,deer,1,0,0,3/25/2018 4:27
4,PM19,3/25/2018,4:28:54,deer,1,0,0,3/25/2018 4:28
